SALE_ID,SALE_DATE,STORE_CODE,PROD_DESC,QTY,UNIT_PRICE,TOTAL_AMT
LSS0020117,11/08/2025,LS02,TITAN IEC POWER CONNECTOR 12-POS,2,134.25,268.5
LSS0020118,04/01/2026,LS04,VANGUARD MACHINE SCREW #10 X 1-1/2IN,2,70.88,141.76
LSS0020119,04/07/2025,LS01,LAKESIDE BUNGEE SET 24PC,2,45.01,90.02
LSS0020120,16/05/2026,LS04,VANGUARD NITRILE GLOVES PAIR (XL),1,15.67,15.67
LSS0020121,14/04/2026,LS02,LAKESIDE STORM TARP 10X12FT,5,9.84,49.2
LSS0020122,17/07/2025,LS03,VANGUARD HYDRAULIC ROD SEAL 45X65X10,2,166.3,332.59
LSS0020123,26/10/2025,LS02,ATLAS STRETCH WRAP 24IN ROLL,5,156.51,782.57
LSS0020124,13/10/2025,LS03,STERLING STRETCH WRAP 20IN 5000FT,5,10.58,52.91
LSS0020125,31/03/2026,LS03,STERLING LEATHER WORK GLOVES BOX 100 (L),6,14.0,83.98
LSS0020126,21/02/2026,LS01,VANGUARD MACHINE SCREW #10 X 1-1/2IN,2,72.23,144.45
LSS0020127,18/01/2026,LS03,VANGUARD GASKET SET ASSORTED 200PC,5,120.09,600.45
LSS0020128,06/02/2026,LS03,VANGUARD WEDGE ANCHOR M12,1,85.09,85.09
LSS0020129,19/04/2026,LS02,VANGUARD COAXIAL CABLE 305M REEL,2,210.15,420.29
LSS0020130,16/08/2025,LS03,ATLAS HYDRAULIC CHECK VALVE 24V DC,3,157.04,471.12
LSS0020131,14/07/2025,LS02,LAKESIDE MOVING BLANKET,4,37.64,150.56
LSS0020132,09/07/2025,LS04,STERLING FLANGE BOLT M12 X 80MM,6,116.04,696.21
LSS0020133,17/02/2026,LS02,MERIDIAN STRINGER PALLET BLOCK 48X48IN,4,161.8,647.19
LSS0020134,09/06/2025,LS02,LAKESIDE UTILITY KNIFE 3PK,3,36.73,110.2
LSS0020135,10/10/2025,LS04,VANGUARD HYDRAULIC ROD SEAL 45X65X10,1,168.41,168.41
LSS0020136,21/09/2025,LS02,LAKESIDE UTILITY KNIFE 3PK,5,36.55,182.74
LSS0020137,08/06/2025,LS01,VANGUARD VENTED SAFETY HELMET RATCHET,1,179.4,179.4
LSS0020138,05/09/2025,LS04,TITAN TOGGLE SWITCH 25A 3-POLE,5,41.43,207.15
LSS0020139,21/01/2026,LS04,STERLING WOOD SCREW M4 X 20MM,3,60.78,182.33
LSS0020140,18/06/2025,LS02,LAKESIDE BUNGEE SET 24PC,3,45.15,135.46
LSS0020141,18/04/2026,LS04,MERIDIAN WOOD PALLET 1200X800MM,6,97.96,587.74
LSS0020142,11/06/2025,LS04,ATLAS SHAFT SEAL 35X52X7,6,93.62,561.74
LSS0020143,15/06/2025,LS02,ATLAS DROP-IN ANCHOR M8,6,166.85,1001.12
LSS0020144,20/11/2025,LS02,VANGUARD BRASS BALL VALVE 3000 PSI,4,243.83,975.31
LSS0020145,24/12/2025,LS02,STERLING WOOD SCREW M4 X 20MM,1,60.33,60.33
LSS0020146,02/04/2026,LS04,LAKESIDE STORAGE TOTE 27GAL,5,28.15,140.77
LSS0020147,19/04/2026,LS03,LAKESIDE EXTENSION CORD 25FT,2,21.46,42.91
LSS0020148,03/08/2025,LS04,VANGUARD GASKET SET ASSORTED 200PC,1,121.23,121.23
LSS0020149,02/11/2025,LS02,ATLAS HYDRAULIC CHECK VALVE 24V DC,4,157.87,631.49
LSS0020150,31/12/2025,LS03,TITAN ROCKER SWITCH 20A,2,370.69,741.38
LSS0020151,28/02/2026,LS01,VANGUARD PLASTIC EURO PALLET 42X42IN,1,23.96,23.96
LSS0020152,21/01/2026,LS01,STERLING STRETCH WRAP 20IN 5000FT,2,10.68,21.37
LSS0020153,14/04/2026,LS01,VANGUARD COAXIAL CABLE 305M REEL,2,208.45,416.9
LSS0020154,28/11/2025,LS03,ATLAS SHAFT SEAL 35X52X7,5,95.74,478.71
LSS0020155,05/01/2026,LS03,LAKESIDE LED SHOP LIGHT 4FT,5,39.85,199.26
LSS0020156,19/08/2025,LS02,ATLAS SHAFT SEAL 35X52X7,3,92.24,276.71
LSS0020157,18/07/2025,LS01,VANGUARD HYDRAULIC ROD SEAL 45X65X10,6,168.77,1012.6
LSS0020158,18/08/2025,LS04,LAKESIDE STORAGE TOTE 27GAL,6,28.12,168.7
LSS0020159,10/01/2026,LS03,LAKESIDE MOVING BLANKET,5,37.6,188.0
LSS0020160,13/05/2026,LS03,ATLAS O-RING KIT 45X65X10,2,110.94,221.89
LSS0020161,23/10/2025,LS03,STERLING NITRILE GLOVES PAIR (M),5,125.39,626.96
LSS0020162,10/04/2026,LS02,VANGUARD PLASTIC EURO PALLET 42X42IN,6,23.79,142.72
LSS0020163,25/04/2026,LS02,MERIDIAN SPLASH GOGGLES SMOKE TINT,3,17.21,51.64
LSS0020164,26/06/2025,LS01,LAKESIDE STORAGE TOTE 27GAL,1,28.5,28.5
LSS0020165,16/10/2025,LS02,LAKESIDE STORM TARP 10X12FT,2,9.75,19.5
LSS0020166,09/10/2025,LS01,LAKESIDE MOVING BLANKET,3,37.85,113.56
LSS0020167,03/02/2026,LS04,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),6,162.88,977.3
LSS0020168,18/10/2025,LS02,STERLING WOOD SCREW M4 X 20MM,2,60.67,121.35
LSS0020169,16/03/2026,LS04,LAKESIDE BUNGEE SET 24PC,2,43.47,86.95
LSS0020170,17/06/2025,LS04,STERLING SHRINK FILM 2MIL 10FT,3,112.18,336.55
LSS0020171,11/01/2026,LS03,LAKESIDE PRO SHOP TOWELS 12PK,4,39.58,158.32
LSS0020172,31/03/2026,LS04,STERLING ROCKER SWITCH 15A,2,44.48,88.97
LSS0020173,06/12/2025,LS04,TITAN TOGGLE SWITCH 25A 3-POLE,2,41.07,82.15
LSS0020174,04/02/2026,LS02,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,3,133.71,401.14
LSS0020175,25/09/2025,LS01,VANGUARD BRASS BALL VALVE 1IN,2,166.98,333.97
LSS0020176,16/11/2025,LS02,LAKESIDE PRO SHOP TOWELS 12PK,3,39.17,117.51
LSS0020177,22/08/2025,LS02,VANGUARD HYDRAULIC ROD SEAL 45X65X10,5,170.44,852.22
LSS0020178,18/02/2026,LS02,TITAN TOGGLE SWITCH 25A 3-POLE,2,40.79,81.58
LSS0020179,08/09/2025,LS04,VANGUARD MACHINE SCREW #10 X 1-1/2IN,5,71.87,359.33
LSS0020180,11/10/2025,LS03,TITAN IEC POWER CONNECTOR 12-POS,4,130.48,521.93
LSS0020181,11/05/2026,LS02,VANGUARD HEX BOLT 1/4IN X 1IN,5,98.71,493.54
LSS0020182,31/08/2025,LS04,ATLAS DROP-IN ANCHOR M8,3,165.93,497.8
LSS0020183,09/10/2025,LS04,LAKESIDE BUNGEE SET 24PC,1,44.36,44.36
LSS0020184,22/06/2025,LS04,MERIDIAN SPLASH GOGGLES SMOKE TINT,6,17.33,104.01
LSS0020185,16/12/2025,LS04,LAKESIDE LED SHOP LIGHT 4FT,2,39.84,79.67
LSS0020186,24/03/2026,LS03,LAKESIDE STORAGE TOTE 27GAL,3,28.01,84.04
LSS0020187,19/08/2025,LS02,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),4,161.4,645.61
LSS0020188,31/12/2025,LS04,LAKESIDE MOVING BLANKET,6,38.3,229.78
LSS0020189,26/05/2026,LS01,LAKESIDE EXTENSION CORD 25FT,1,20.73,20.73
LSS0020190,01/08/2025,LS04,VANGUARD MACHINE SCREW #10 X 1-1/2IN,3,71.41,214.22
LSS0020191,10/01/2026,LS03,LAKESIDE PRO SHOP TOWELS 12PK,4,39.42,157.69
LSS0020192,23/07/2025,LS02,VANGUARD BRASS BALL VALVE 3000 PSI,5,245.15,1225.75
LSS0020193,30/12/2025,LS04,STERLING ROCKER SWITCH 15A,2,44.17,88.33
LSS0020194,20/08/2025,LS03,MERIDIAN SPLASH GOGGLES SMOKE TINT,1,16.94,16.94
LSS0020195,20/09/2025,LS04,VANGUARD HYDRAULIC ROD SEAL 45X65X10,1,168.2,168.2
LSS0020196,27/03/2026,LS03,VANGUARD HYDRAULIC ROD SEAL 45X65X10,4,166.82,667.26
LSS0020197,09/02/2026,LS02,LAKESIDE BUNGEE SET 24PC,4,43.55,174.2
LSS0020198,08/07/2025,LS02,TITAN STRETCH WRAP 18IN 1500FT,4,101.12,404.5
LSS0020199,27/12/2025,LS02,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,6,166.47,998.82
LSS0020200,17/03/2026,LS04,STERLING ANTI-FOG GOGGLES INDIRECT VENT,2,73.83,147.65
LSS0020201,24/10/2025,LS01,LAKESIDE PRO SHOP TOWELS 12PK,3,39.9,119.7
LSS0020202,21/10/2025,LS01,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,4,215.74,862.96
LSS0020203,05/10/2025,LS03,VANGUARD HYDRAULIC ROD SEAL 45X65X10,6,166.91,1001.48
LSS0020204,26/12/2025,LS03,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,1,220.21,220.21
LSS0020205,15/09/2025,LS03,LAKESIDE PRO SHOP TOWELS 12PK,6,40.09,240.53
LSS0020206,18/03/2026,LS03,MERIDIAN STRINGER PALLET BLOCK 48X48IN,5,158.6,792.99
LSS0020207,16/06/2025,LS04,TITAN VENTED SAFETY HELMET CLASS G BLUE,4,26.09,104.37
LSS0020208,17/04/2026,LS01,LAKESIDE STORAGE TOTE 27GAL,3,28.22,84.66
LSS0020209,13/02/2026,LS01,ATLAS SHAFT SEAL 35X52X7,2,93.74,187.48
LSS0020210,09/11/2025,LS03,LAKESIDE STORM TARP 10X12FT,4,9.83,39.33
LSS0020211,22/05/2026,LS01,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),4,73.92,295.66
LSS0020212,03/09/2025,LS03,TITAN RJ45 CONNECTOR 12-POS,4,168.77,675.09
LSS0020213,07/02/2026,LS01,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,3,167.06,501.19
LSS0020214,12/12/2025,LS04,MERIDIAN SPLASH GOGGLES SMOKE TINT,5,17.19,85.93
LSS0020215,16/09/2025,LS04,TITAN STRETCH WRAP 18IN 1500FT,2,100.31,200.62
LSS0020216,13/05/2026,LS02,STERLING SHRINK FILM 2MIL 10FT,3,111.92,335.76
LSS0020217,15/06/2025,LS01,LAKESIDE MOVING BLANKET,4,38.31,153.25
LSS0020218,17/07/2025,LS02,TITAN RJ45 CONNECTOR 12-POS,2,168.83,337.66
LSS0020219,06/12/2025,LS02,ATLAS STRETCH WRAP 24IN ROLL,2,159.15,318.3
LSS0020220,10/10/2025,LS03,TITAN STRETCH WRAP 18IN 1500FT,6,101.89,611.35
LSS0020221,28/06/2025,LS04,STERLING FLANGE BOLT M12 X 80MM,1,121.62,121.62
LSS0020222,09/04/2026,LS04,LAKESIDE PRO SHOP TOWELS 12PK,4,39.55,158.2
LSS0020223,22/10/2025,LS03,STERLING HYDRAULIC CHECK VALVE 3/4IN,5,228.21,1141.03
LSS0020224,05/08/2025,LS02,TITAN ROCKER SWITCH 20A,6,368.23,2209.4
LSS0020225,02/12/2025,LS04,STERLING SELF-TAPPING SCREW M5 X 25MM,5,21.88,109.42
LSS0020226,22/11/2025,LS04,STERLING SELF-TAPPING SCREW M5 X 25MM,6,21.71,130.29
LSS0020227,14/01/2026,LS04,ATLAS DROP-IN ANCHOR M8,4,167.84,671.36
LSS0020228,02/12/2025,LS02,LAKESIDE WINTER SALT PELLETS 50LB,2,38.75,77.49
LSS0020229,23/05/2026,LS02,STERLING ROCKER SWITCH 15A,5,44.07,220.36
LSS0020230,10/02/2026,LS01,LAKESIDE EXTENSION CORD 25FT,6,21.34,128.06
LSS0020231,12/10/2025,LS02,LAKESIDE STORM TARP 10X12FT,2,9.92,19.85
LSS0020232,11/02/2026,LS03,LAKESIDE EXTENSION CORD 25FT,3,21.34,64.02
LSS0020233,17/11/2025,LS02,TITAN TOGGLE SWITCH 25A 3-POLE,5,41.54,207.7
LSS0020234,25/04/2026,LS03,LAKESIDE STORM TARP 10X12FT,4,9.84,39.35
LSS0020235,31/10/2025,LS02,STERLING HYDRAULIC CHECK VALVE 3/4IN,3,227.0,680.99
LSS0020236,08/08/2025,LS01,VANGUARD MACHINE SCREW #10 X 1-1/2IN,6,72.06,432.35
LSS0020237,13/02/2026,LS01,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),1,160.19,160.19
LSS0020238,27/09/2025,LS03,TITAN IEC POWER CONNECTOR 12-POS,5,132.0,659.99
LSS0020239,08/09/2025,LS03,LAKESIDE STORM TARP 10X12FT,2,9.74,19.48
LSS0020240,18/11/2025,LS01,LAKESIDE WORK GLOVES L,1,38.0,38.0
LSS0020241,31/08/2025,LS03,TITAN SAFETY GOGGLES WRAPAROUND,6,10.27,61.63
LSS0020242,31/03/2026,LS02,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),2,160.24,320.47
LSS0020243,15/04/2026,LS02,VANGUARD HEX BOLT 1/4IN X 1IN,4,100.57,402.29
LSS0020244,16/07/2025,LS04,STERLING STRETCH WRAP 20IN 5000FT,5,10.56,52.78
LSS0020245,14/10/2025,LS03,VANGUARD HYDRAULIC ROD SEAL 45X65X10,4,165.97,663.88
LSS0020246,05/03/2026,LS04,LAKESIDE WORK GLOVES L,6,37.6,225.59
LSS0020247,19/11/2025,LS02,TITAN TOGGLE SWITCH 25A 3-POLE,4,40.39,161.55
LSS0020248,21/02/2026,LS02,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,2,163.97,327.94
LSS0020249,24/11/2025,LS04,LAKESIDE MOVING BLANKET,3,38.85,116.54
LSS0020250,27/01/2026,LS04,LAKESIDE BUNGEE SET 24PC,2,43.65,87.3
LSS0020251,21/12/2025,LS03,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,3,223.69,671.08
LSS0020252,07/02/2026,LS03,VANGUARD NITRILE GLOVES PAIR (XL),4,15.61,62.42
LSS0020253,12/06/2025,LS02,ATLAS O-RING KIT 45X65X10,5,109.84,549.18
LSS0020254,06/12/2025,LS04,STERLING LEATHER WORK GLOVES BOX 100 (L),3,13.83,41.49
LSS0020255,11/06/2025,LS04,LAKESIDE LED SHOP LIGHT 4FT,2,40.59,81.19
LSS0020256,14/04/2026,LS01,LAKESIDE LED SHOP LIGHT 4FT,5,39.76,198.78
LSS0020257,17/06/2025,LS03,TITAN CARRIAGE BOLT 1/4IN X 1IN,1,142.58,142.58
LSS0020258,22/11/2025,LS02,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,1,167.36,167.36
LSS0020259,18/04/2026,LS04,LAKESIDE STORM TARP 10X12FT,5,9.87,49.34
LSS0020260,01/06/2025,LS04,LAKESIDE BUNGEE SET 24PC,1,44.32,44.32
LSS0020261,29/04/2026,LS03,STERLING NITRILE GLOVES PAIR (M),4,128.57,514.26
LSS0020262,11/02/2026,LS02,VANGUARD BRASS BALL VALVE 3000 PSI,6,246.55,1479.28
LSS0020263,08/04/2026,LS02,ATLAS STRETCH WRAP 24IN ROLL,4,155.52,622.08
LSS0020264,05/07/2025,LS03,LAKESIDE EXTENSION CORD 25FT,4,21.39,85.56
LSS0020265,30/12/2025,LS03,MERIDIAN WOOD PALLET 1200X800MM,1,98.67,98.67
LSS0020266,11/07/2025,LS04,LAKESIDE STORM TARP 10X12FT,2,10.02,20.04
LSS0020267,17/02/2026,LS02,ATLAS STRETCH WRAP 24IN ROLL,4,155.66,622.66
LSS0020268,04/02/2026,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),4,71.25,285.01
LSS0020269,12/12/2025,LS01,STERLING LEATHER WORK GLOVES BOX 100 (L),2,13.72,27.45
LSS0020270,31/12/2025,LS04,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,4,130.09,520.36
LSS0020271,31/03/2026,LS01,ATLAS O-RING KIT 45X65X10,3,110.76,332.28
LSS0020272,13/09/2025,LS02,LAKESIDE STORM TARP 10X12FT,5,9.93,49.65
LSS0020273,01/09/2025,LS02,TITAN VENTED SAFETY HELMET CLASS G BLUE,3,26.11,78.32
LSS0020274,07/10/2025,LS03,MERIDIAN STRINGER PALLET BLOCK 48X48IN,3,158.08,474.25
LSS0020275,01/03/2026,LS02,MERIDIAN DIN CONTACTOR ROLLER LEVER,5,47.44,237.19
LSS0020276,04/11/2025,LS02,STERLING ROCKER SWITCH 15A,4,44.07,176.3
LSS0020277,03/11/2025,LS04,STERLING HYDRAULIC CHECK VALVE 3/4IN,6,226.99,1361.95
LSS0020278,17/10/2025,LS02,MERIDIAN DIN CONTACTOR ROLLER LEVER,2,46.38,92.75
LSS0020279,04/09/2025,LS04,STERLING STRETCH WRAP 20IN 5000FT,5,10.63,53.15
LSS0020280,27/10/2025,LS04,LAKESIDE PRO SHOP TOWELS 12PK,3,39.6,118.79
LSS0020281,25/07/2025,LS01,VANGUARD GASKET SET 35X52X7,3,187.78,563.34
LSS0020282,24/11/2025,LS01,LAKESIDE PRO SHOP TOWELS 12PK,1,39.56,39.56
LSS0020283,10/01/2026,LS02,VANGUARD HYDRAULIC ROD SEAL 45X65X10,2,168.74,337.49
LSS0020284,07/11/2025,LS04,VANGUARD GASKET SET 35X52X7,5,189.31,946.57
LSS0020285,06/05/2026,LS04,STERLING ANTI-FOG GOGGLES INDIRECT VENT,2,74.51,149.02
LSS0020286,03/07/2025,LS04,VANGUARD HEX BOLT 1/4IN X 1IN,3,99.38,298.15
LSS0020287,26/03/2026,LS02,VANGUARD HEX BOLT 1/4IN X 1IN,3,100.76,302.29
LSS0020288,17/09/2025,LS01,VANGUARD COAXIAL CABLE 305M REEL,6,209.67,1258.01
LSS0020289,18/02/2026,LS03,STERLING SELF-TAPPING SCREW M5 X 25MM,6,21.49,128.97
LSS0020290,09/02/2026,LS02,VANGUARD HEX BOLT 1/4IN X 1IN,3,98.68,296.03
LSS0020291,28/12/2025,LS04,TITAN CARRIAGE BOLT 1/4IN X 1IN,2,144.22,288.44
LSS0020292,12/07/2025,LS04,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),1,72.86,72.86
LSS0020293,08/06/2025,LS03,VANGUARD GASKET SET ASSORTED 200PC,1,120.4,120.4
LSS0020294,09/09/2025,LS03,ATLAS HYDRAULIC CHECK VALVE 24V DC,5,156.23,781.15
LSS0020295,23/12/2025,LS03,LAKESIDE LED SHOP LIGHT 4FT,6,39.93,239.61
LSS0020296,11/02/2026,LS04,STERLING LEATHER WORK GLOVES BOX 100 (XL),4,56.15,224.6
LSS0020297,09/09/2025,LS03,VANGUARD GASKET SET ASSORTED 200PC,3,119.06,357.19
LSS0020298,23/01/2026,LS02,LAKESIDE WORK GLOVES L,5,37.76,188.81
LSS0020299,14/10/2025,LS03,LAKESIDE BUNGEE SET 24PC,5,43.74,218.68
LSS0020300,16/12/2025,LS01,MERIDIAN STRINGER PALLET BLOCK 48X48IN,2,162.12,324.24
LSS0020301,18/03/2026,LS04,TITAN ROCKER SWITCH 20A,6,366.94,2201.66
LSS0020302,07/02/2026,LS03,TITAN SAFETY GOGGLES WRAPAROUND,4,9.98,39.93
LSS0020303,13/10/2025,LS03,LAKESIDE UTILITY KNIFE 3PK,2,37.22,74.44
LSS0020304,03/07/2025,LS03,LAKESIDE BUNGEE SET 24PC,3,44.46,133.37
LSS0020305,24/12/2025,LS01,STERLING SOCKET CAP SCREW M4 X 20MM,6,206.21,1237.25
LSS0020306,15/08/2025,LS02,LAKESIDE LED SHOP LIGHT 4FT,3,40.35,121.05
LSS0020307,25/09/2025,LS02,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,3,133.72,401.15
LSS0020308,26/08/2025,LS02,LAKESIDE EXTENSION CORD 25FT,5,20.79,103.96
LSS0020309,20/11/2025,LS01,LAKESIDE MOVING BLANKET,6,38.06,228.36
LSS0020310,21/05/2026,LS04,TITAN RJ45 CONNECTOR 12-POS,3,169.26,507.79
LSS0020311,05/02/2026,LS03,VANGUARD PLASTIC EURO PALLET 42X42IN,1,23.93,23.93
LSS0020312,03/07/2025,LS01,STERLING FLANGE BOLT M12 X 80MM,4,118.04,472.16
LSS0020313,01/01/2026,LS02,LAKESIDE WORK GLOVES L,4,38.29,153.16
LSS0020314,08/06/2025,LS02,TITAN SOLENOID VALVE 1IN,1,9.15,9.15
LSS0020315,14/07/2025,LS02,LAKESIDE WINTER SALT PELLETS 50LB,3,38.6,115.81
LSS0020316,03/11/2025,LS03,STERLING SOCKET CAP SCREW M4 X 20MM,3,206.48,619.45
LSS0020317,25/04/2026,LS04,LAKESIDE PRO SHOP TOWELS 12PK,4,39.52,158.07
LSS0020318,05/02/2026,LS02,TITAN RJ45 CONNECTOR 12-POS,1,165.0,165.0
LSS0020319,07/08/2025,LS03,LAKESIDE UTILITY KNIFE 3PK,2,36.52,73.05
LSS0020320,16/05/2026,LS01,STERLING FLANGE BOLT M12 X 80MM,1,118.5,118.5
LSS0020321,23/10/2025,LS04,VANGUARD COAXIAL CABLE 305M REEL,4,212.42,849.67
LSS0020322,07/01/2026,LS04,STERLING SELF-TAPPING SCREW M5 X 25MM,4,21.23,84.93
LSS0020323,23/07/2025,LS04,VANGUARD MACHINE SCREW #10 X 1-1/2IN,1,71.92,71.92
LSS0020324,19/08/2025,LS02,LAKESIDE WINTER SALT PELLETS 50LB,4,38.74,154.96
LSS0020325,04/10/2025,LS02,STERLING HEX CAP SCREW M6 X 30MM,2,51.37,102.75
LSS0020326,18/03/2026,LS03,TITAN TOGGLE SWITCH 25A 3-POLE,4,41.26,165.06
LSS0020327,27/04/2026,LS01,STERLING HEX CAP SCREW M6 X 30MM,2,50.94,101.89
LSS0020328,16/09/2025,LS02,MERIDIAN HEAVY-DUTY CARTON 18X18X16IN,1,185.09,185.09
LSS0020329,07/10/2025,LS04,STERLING ANTI-FOG GOGGLES INDIRECT VENT,5,72.81,364.03
LSS0020330,26/02/2026,LS03,STERLING LEATHER WORK GLOVES BOX 100 (XL),5,54.88,274.38
LSS0020331,02/07/2025,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),5,72.27,361.37
LSS0020332,26/11/2025,LS04,ATLAS O-RING KIT 45X65X10,6,111.93,671.61
LSS0020333,05/05/2026,LS04,LAKESIDE STORM TARP 10X12FT,6,9.98,59.85
LSS0020334,07/10/2025,LS02,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,6,133.33,799.98
LSS0020335,22/03/2026,LS03,VANGUARD PLASTIC EURO PALLET 42X42IN,1,23.74,23.74
LSS0020336,28/07/2025,LS01,MERIDIAN SPLASH GOGGLES SMOKE TINT,1,17.04,17.04
LSS0020337,15/12/2025,LS04,STERLING NITRILE GLOVES PAIR (M),5,126.02,630.11
LSS0020338,22/04/2026,LS03,VANGUARD MACHINE SCREW #10 X 1-1/2IN,2,70.62,141.25
LSS0020339,28/05/2026,LS04,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,1,132.14,132.14
LSS0020340,14/06/2025,LS03,STERLING SOCKET CAP SCREW M4 X 20MM,5,201.83,1009.17
LSS0020341,08/04/2026,LS03,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,5,169.15,845.75
LSS0020342,22/06/2025,LS04,TITAN CARRIAGE BOLT 1/4IN X 1IN,1,140.12,140.12
LSS0020343,09/02/2026,LS02,TITAN CARRIAGE BOLT 1/4IN X 1IN,6,141.01,846.06
LSS0020344,19/08/2025,LS04,VANGUARD HYDRAULIC ROD SEAL 45X65X10,5,167.44,837.19
LSS0020345,15/05/2026,LS02,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,1,169.12,169.12
LSS0020346,27/01/2026,LS01,LAKESIDE WORK GLOVES L,2,37.68,75.35
LSS0020347,06/02/2026,LS01,STERLING WOOD SCREW M4 X 20MM,1,59.57,59.57
LSS0020348,24/06/2025,LS04,VANGUARD GASKET SET ASSORTED 200PC,5,118.51,592.55
LSS0020349,11/11/2025,LS03,TITAN STRETCH WRAP 18IN 1500FT,5,102.21,511.03
LSS0020350,22/03/2026,LS02,MERIDIAN STRINGER PALLET BLOCK 48X48IN,1,162.31,162.31
LSS0020351,21/01/2026,LS04,TITAN ROCKER SWITCH 20A,2,372.68,745.37
LSS0020352,13/03/2026,LS03,VANGUARD NITRILE GLOVES PAIR (XL),5,15.53,77.63
LSS0020353,22/12/2025,LS01,LAKESIDE BUNGEE SET 24PC,6,43.76,262.57
LSS0020354,23/03/2026,LS03,STERLING FLANGE BOLT M12 X 80MM,4,118.73,474.93
LSS0020355,13/04/2026,LS01,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,5,131.87,659.36
LSS0020356,02/06/2025,LS02,LAKESIDE EXTENSION CORD 25FT,1,21.36,21.36
LSS0020357,26/03/2026,LS03,VANGUARD GASKET SET ASSORTED 200PC,3,119.29,357.86
LSS0020358,21/04/2026,LS04,LAKESIDE BUNGEE SET 24PC,6,43.27,259.62
LSS0020359,21/06/2025,LS02,LAKESIDE LED SHOP LIGHT 4FT,4,40.31,161.24
LSS0020360,13/12/2025,LS01,VANGUARD BRASS BALL VALVE 1IN,5,170.04,850.22
LSS0020361,27/02/2026,LS01,ATLAS HYDRAULIC CHECK VALVE 24V DC,4,159.78,639.11
LSS0020362,13/04/2026,LS03,VANGUARD COAXIAL CABLE 305M REEL,1,213.03,213.03
LSS0020363,09/12/2025,LS03,VANGUARD COAXIAL CABLE 305M REEL,1,209.06,209.06
LSS0020364,05/12/2025,LS02,STERLING HYDRAULIC CHECK VALVE 3/4IN,3,228.03,684.09
LSS0020365,16/12/2025,LS04,STERLING HEX CAP SCREW M6 X 30MM,1,50.93,50.93
LSS0020366,16/08/2025,LS04,VANGUARD BRASS BALL VALVE 3000 PSI,1,245.2,245.2
LSS0020367,25/03/2026,LS02,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,2,70.59,141.17
LSS0020368,18/04/2026,LS01,VANGUARD PLASTIC EURO PALLET 42X42IN,5,23.93,119.66
LSS0020369,12/05/2026,LS04,STERLING ROCKER SWITCH 15A,6,44.16,264.97
LSS0020370,26/01/2026,LS02,LAKESIDE LED SHOP LIGHT 4FT,5,40.13,200.66
LSS0020371,25/07/2025,LS03,LAKESIDE WORK GLOVES L,2,37.72,75.44
LSS0020372,02/06/2025,LS01,TITAN VENTED SAFETY HELMET CLASS G BLUE,2,26.26,52.51
LSS0020373,19/02/2026,LS03,VANGUARD WEDGE ANCHOR M12,6,83.2,499.2
LSS0020374,26/01/2026,LS03,STERLING HEX CAP SCREW M6 X 30MM,2,50.94,101.89
LSS0020375,28/01/2026,LS04,LAKESIDE EXTENSION CORD 25FT,1,21.24,21.24
LSS0020376,15/08/2025,LS04,VANGUARD HEX BOLT 1/4IN X 1IN,6,100.45,602.73
LSS0020377,15/05/2026,LS04,MERIDIAN HEAVY-DUTY CARTON 18X18X16IN,3,185.41,556.22
LSS0020378,04/05/2026,LS02,ATLAS SHAFT SEAL 35X52X7,2,94.58,189.16
LSS0020379,08/06/2025,LS04,LAKESIDE STORM TARP 10X12FT,3,9.88,29.63
LSS0020380,26/08/2025,LS04,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,4,166.68,666.72
LSS0020381,21/07/2025,LS01,ATLAS HYDRAULIC CHECK VALVE 24V DC,5,158.05,790.27
LSS0020382,17/12/2025,LS04,LAKESIDE WINTER SALT PELLETS 50LB,6,38.81,232.84
LSS0020383,21/12/2025,LS04,STERLING WOOD SCREW M4 X 20MM,2,61.12,122.23
LSS0020384,16/05/2026,LS02,ATLAS HYDRAULIC CHECK VALVE 24V DC,1,155.32,155.32
LSS0020385,06/03/2026,LS03,LAKESIDE PRO SHOP TOWELS 12PK,2,40.47,80.94
