ticketId,createdAt,closedAt,productRef,categoryId,priority,status,channel
HD-06519,2025-12-02T15:42:48,2025-12-04T10:42:48,Vanguard Sleeve Anchor 1/2in x 4in,6,urgent,closed,web
HD-06520,2025-12-30T08:15:45,2026-01-06T09:15:45,Titan Safety Goggles Wraparound,2,urgent,closed,web
HD-06521,2025-10-04T11:23:25,2025-10-07T14:23:25,Meridian Splash Goggles Smoke Tint,1,urgent,closed,web
HD-06522,2025-10-12T14:11:50,2025-10-14T02:11:50,Sterling Leather Work Gloves Box 100 (XL),2,normal,closed,email
HD-06523,2025-10-06T08:41:16,2025-10-15T23:41:16,Sterling Gate Valve 3/4in,3,high,closed,email
HD-06524,2026-03-06T10:12:01,2026-03-14T21:12:01,Vanguard Suction Hose 3/4in x 12m,2,low,closed,email
HD-06525,2025-10-08T14:25:13,2025-10-16T23:25:13,Sterling Leather Work Gloves Box 100 (L),2,normal,closed,web
HD-06526,2026-04-11T11:21:13,,Titan Solenoid Valve 1in,4,normal,open,phone
HD-06527,2026-02-23T08:18:11,2026-03-04T19:18:11,Meridian Wood Pallet 1200x800mm,1,normal,closed,email
HD-06528,2026-05-10T15:08:09,,Titan Solenoid Valve 1in,2,low,open,email
HD-06529,2026-02-27T18:30:43,,Titan Rocker Switch 20A,4,low,open,email
HD-06530,2026-05-07T15:48:05,2026-05-11T16:48:05,Titan Rocker Switch 20A,1,normal,closed,web
HD-06531,2026-03-24T09:55:24,2026-03-25T02:55:24,Titan Solenoid Valve 1in,1,low,closed,web
HD-06532,2026-05-08T18:43:20,,Sterling Safety Goggles Clear,5,high,open,email
HD-06533,2026-05-15T12:48:13,2026-05-21T08:48:13,Vanguard Nitrile Gloves Pair (XL),2,low,closed,email
HD-06534,2026-03-10T17:43:22,2026-03-15T08:43:22,Titan Rocker Switch 20A,2,normal,closed,email
HD-06535,2025-10-20T12:52:08,2025-10-24T15:52:08,Meridian Heavy-Duty Carton 18x18x16in,1,normal,closed,phone
HD-06536,2025-12-20T12:01:57,2025-12-28T18:01:57,VanguardGasket Set Assorted 200pc,4,low,closed,phone
HD-06537,2025-11-13T15:53:12,2025-11-20T05:53:12,Meridian Heavy-Duty Carton 18x18x16in,3,normal,closed,web
HD-06538,2026-02-11T13:54:43,2026-02-18T19:54:43,Titan Rocker Switch 20A,1,high,closed,email
HD-06539,2026-03-26T13:41:00,2026-03-29T19:41:00,Titan Rocker Switch 20A,1,high,closed,email
HD-06540,2026-04-03T09:54:36,,Titan Rocker Switch 20A,1,low,open,web
HD-06541,2026-05-01T16:03:47,2026-05-07T17:03:47,Meridian Splash Goggles Smoke Tint,5,low,closed,email
HD-06542,2026-05-17T11:00:55,,Titan Solenoid Valve 1in,1,low,open,email
HD-06543,2025-08-28T09:01:32,2025-09-05T23:01:32,Sterling Socket Cap Screw M4 x 20mm,1,normal,closed,email
HD-06544,2026-03-02T17:16:33,,Titan Rocker Switch 20A,1,normal,open,web
HD-06545,2026-04-15T10:17:01,2026-04-23T00:17:01,Titan Stretch Wrap 18in 1500ft,1,high,closed,phone
HD-06546,2025-08-13T08:17:04,,Titan THHN Wire 12 AWG 100ft,5,normal,open,email
HD-06547,2026-03-09T16:05:32,,Titan Hydraulic Rod Seal Assorted 200pc,1,high,open,web
HD-06548,2026-05-15T15:38:12,2026-05-17T03:38:12,Titan Rocker Switch 20A,1,normal,closed,email
HD-06549,2026-05-27T14:57:18,,Titan Rocker Switch 20A,1,normal,open,web
HD-06550,2026-02-20T12:49:09,2026-02-21T19:49:09,Titan Solenoid Valve 1in,1,normal,closed,phone
HD-06551,2025-08-23T13:32:54,2025-08-24T17:32:54,Vanguard Poly Sheeting 30in 2000ft,3,normal,closed,phone
HD-06552,2026-04-15T15:52:00,,Titan Rocker Switch 20A,1,normal,open,web
HD-06553,2026-05-11T16:42:24,,Titan Solenoid Valve 1in,1,low,open,email
HD-06554,2026-03-11T10:58:24,2026-03-17T07:58:24,Titan Solenoid Valve 1in,1,low,closed,phone
HD-06555,2025-07-20T17:09:37,2025-07-29T03:09:37,Meridian Wood Pallet 1200x800mm,2,normal,closed,email
HD-06556,2026-03-25T18:29:41,2026-03-26T18:29:41,Titan Wood Pallet 48x40in,1,high,closed,email
HD-06557,2026-03-29T18:16:27,2026-04-07T21:16:27,Titan Solenoid Valve 1in,5,low,closed,email
HD-06558,2026-04-22T14:00:49,2026-04-24T18:00:49,Titan Rocke Switch 20A,4,normal,closed,phone
HD-06559,2026-02-25T13:05:33,2026-03-04T17:05:33,Titan Rocker Switch 20A,1,high,closed,phone
HD-06560,2026-03-13T16:24:44,2026-03-18T19:24:44,Titan Solenoid Valve 1in,1,high,closed,email
HD-06561,2025-07-08T14:30:21,2025-07-14T05:30:21,Vanguard Self-Tapping Screw #8 x 1in,2,normal,closed,phone
HD-06562,2025-09-15T14:28:51,2025-09-22T03:28:51,Atlas IEC Power Connector 4-pos,2,normal,closed,phone
HD-06563,2026-02-19T13:26:35,,Titan Solenoid Valve 1in,1,normal,open,email
HD-06564,2025-11-10T12:06:56,2025-11-17T20:06:56,Vanguard Hydraulic Rod Seal 45x65x10,5,high,closed,phone
HD-06565,2025-09-11T12:18:41,2025-09-14T17:18:41,Titan SAE Hydraulic Hose 1/2in x 15m,6,normal,closed,email
HD-06566,2025-07-18T15:12:49,2025-07-27T03:12:49,Sterling Hydraulic Hose R2 3/8in x 10m,1,low,closed,email
HD-06567,2025-08-10T16:46:11,2025-08-15T17:46:11,Sterling Pallet Wrap 18in 1500ft,2,normal,closed,email
HD-06568,2026-02-21T18:02:50,,Titan Solenoid Valve 1in,1,low,open,email
HD-06569,2025-08-19T18:18:56,,Vanguard Brass Ball Valve 3000 psi,3,normal,open,email
HD-06570,2026-02-15T16:33:54,2026-02-17T11:33:54,Titan Solenoid Valve 1in,3,normal,closed,email
HD-06571,2025-12-23T09:51:38,,Atlas Hydraulic Check Valve 24V DC,2,normal,open,phone
HD-06572,2025-12-22T13:35:21,2025-12-28T22:35:21,Meridian Heavy-Duty Carton 18x18x16in,4,normal,closed,web
HD-06573,2026-01-07T16:49:17,2026-01-15T13:49:17,Vanguard Hex Bolt M12 x 80mm,4,normal,closed,web
HD-06574,2025-08-20T14:31:38,2025-08-24T05:31:38,Vanguard Coaxial Cable 305m Reel,5,high,closed,phone
HD-06575,2025-08-04T15:28:30,2025-08-12T07:28:30,Vanguard Sleeve Anchor 1/2in x 4in,3,normal,closed,web
HD-06576,2026-01-01T12:15:19,2026-01-10T15:15:19,Sterling Pallet Wrap 18in 1500ft,2,urgent,closed,phone
HD-06577,2025-11-17T09:10:16,2025-11-26T15:10:16,Vanguard Poly Sheeting 18in 1500ft,2,normal,closed,email
HD-06578,2026-05-31T15:31:31,2026-06-06T07:31:31,Titan Rocker Switch 20A,1,normal,closed,email
HD-06579,2025-06-30T18:17:01,2025-07-05T13:17:01,Sterling Rocker Switch 15A,2,normal,closed,email
HD-06580,2026-05-04T11:12:41,,Vanguard Gasket Set Assorted 200pc,4,high,open,phone
HD-06581,2026-05-29T16:41:55,2026-06-05T15:41:55,,2,normal,closed,phone
HD-06582,2026-04-18T15:53:54,2026-04-21T10:53:54,Vanguard Nitrile Gloves Pair (XL),2,low,closed,email
HD-06583,2025-11-13T11:02:28,2025-11-22T08:02:28,Meridian Stringer Pallet Block 48x48in,5,normal,closed,email
HD-06584,2026-04-16T14:06:23,2026-04-20T07:06:23,,1,low,closed,phone
HD-06585,2025-09-11T14:08:24,2025-09-21T08:08:24,Atlas Machine Screw M4 x 20mm,3,low,closed,email
HD-06586,2025-12-30T15:00:31,2026-01-03T03:00:31,,2,normal,closed,phone
HD-06587,2025-09-21T15:58:12,2025-09-26T09:58:12,Titan Stretch Wrap 18ni 1500ft,2,normal,closed,phone
HD-06588,2025-10-04T09:16:52,2025-10-09T16:16:52,Titan Hydraulic Rod Seal Assorted 200pc,4,normal,closed,web
HD-06589,2026-03-05T11:48:36,2026-03-06T08:48:36,Titan Solenoid Valve 1in,4,normal,closed,phone
HD-06590,2026-04-28T12:07:51,2026-05-05T22:07:51,Titan Rocker Switch 30A 2-pole,5,normal,closed,email
HD-06591,2025-08-12T12:36:30,2025-08-15T08:36:30,Vanguard Nitrile Gloves Pair (XL),2,low,closed,email
HD-06592,2025-10-11T13:02:29,,Sterling Socket Cap Screw M4 x 20mm,4,urgent,open,email
HD-06593,2026-03-29T18:23:52,,Titan Rocker Switch 20A,2,normal,open,email
HD-06594,2025-11-15T16:44:16,2025-11-17T14:44:16,Sterling Terminal Block 8-pin,2,low,closed,phone
HD-06595,2026-03-22T17:46:27,,Titan Solenoid Valve 1in,3,normal,open,web
HD-06596,2026-02-17T11:18:56,2026-02-20T01:18:56,Titan Rocker Switch 20A,2,normal,closed,email
HD-06597,2025-12-23T18:58:10,2025-12-30T09:58:10,,1,urgent,closed,phone
HD-06598,2025-10-16T17:37:37,2025-10-26T06:37:37,Sterling Stretch Wrap 20in 5000ft,3,normal,closed,email
HD-06599,2026-02-15T13:07:12,2026-02-23T16:07:12,,6,low,closed,web
HD-06600,2026-05-27T10:51:27,2026-06-02T21:51:27,,1,high,closed,email
HD-06601,2026-05-21T18:17:20,2026-05-27T09:17:20,Titan Rocker Switch 20A,1,high,closed,phone
HD-06602,2025-09-26T16:48:45,2025-09-27T11:48:45,Sterling Hydraulic Hose R2 3/8in x 10m,3,normal,closed,email
HD-06603,2026-02-19T13:16:01,,Titan Rocker Switch 20A,1,normal,open,web
HD-06604,2025-07-07T11:12:06,2025-07-13T03:12:06,Sterling Rocker Switch 15A,2,low,closed,email
HD-06605,2026-05-22T12:25:30,,Titan Solenoid Valve 1in,1,normal,open,email
HD-06606,2025-10-23T12:01:01,,Sterling Stretch Wrap 20in 5000ft,1,normal,open,email
HD-06607,2026-05-19T15:32:36,2026-05-25T23:32:36,Titan Solenoid Valve 1in,3,low,closed,phone
HD-06608,2026-03-16T18:58:14,2026-03-25T01:58:14,Vanguard Vented Safety Helmet Ratchet,2,urgent,closed,web
HD-06609,2026-02-27T08:08:41,2026-03-02T22:08:41,Meridian Full rim Hard Hat Class G Blue,4,normal,closed,web
HD-06610,2026-03-28T12:40:09,2026-04-02T16:40:09,Titan Toggle Switch 25A 3-pole,1,low,closed,web
HD-06611,2026-05-14T08:55:57,2026-05-19T22:55:57,Titan Rocker Switch 20A,6,normal,closed,web
HD-06612,2025-08-09T10:41:38,2025-08-17T17:41:38,Vanguard Hex Bolt 1/4ni x 1in,2,low,closed,email
HD-06613,2026-05-01T17:53:24,2026-05-02T04:53:24,Titan Solenoid Valve 1in,1,high,closed,web
HD-06614,2026-05-14T09:27:06,2026-05-19T20:27:06,Vanguard Flange Bolt M10 x 60mm,1,normal,closed,email
HD-06615,2026-02-14T12:06:40,2026-02-20T17:06:40,Titan Carriage Bolt 1/4in x 1in,6,high,closed,email
HD-06616,2026-05-01T18:49:41,2026-05-09T22:49:41,Titan Rocker Switch 20A,1,normal,closed,web
HD-06617,2026-01-16T16:02:51,2026-01-20T07:02:51,Vanguard Brass Ball Valve 3000 psi,2,low,closed,web
HD-06618,2025-07-22T10:17:21,2025-07-23T03:17:21,Atlas Machine Screw M4 x 20mm,3,high,closed,phone
HD-06619,2026-02-14T15:31:33,,Ttan Rocker Switch 20A,3,normal,open,phone
HD-06620,2026-03-24T11:36:57,,,4,low,open,web
HD-06621,2026-04-04T13:39:58,2026-04-07T13:39:58,Vanguard Corrugated Box 20x20x20in,4,high,closed,email
HD-06622,2026-03-30T10:50:35,2026-04-03T02:50:35,Titan Rocker Switch 20A,1,high,closed,email
HD-06623,2026-04-14T15:00:52,2026-04-19T02:00:52,Titan Rocker Switch 20A,1,high,closed,web
HD-06624,2026-02-02T17:10:40,2026-02-08T16:10:40,Titan Stretch Wrap 18in 1500ft,2,low,closed,phone
HD-06625,2026-05-31T14:54:50,2026-06-09T22:54:50,Titan Solenoid Valve 1in,2,normal,closed,email
HD-06626,2026-04-03T09:33:19,2026-04-09T09:33:19,Titan SAE Hydraulic Hose 1/2in x 15m,4,normal,closed,web
HD-06627,2026-01-30T12:45:13,,Vanguard Hex Bolt M12 x 80mm,1,normal,open,web
HD-06628,2026-03-23T15:42:03,2026-03-24T07:42:03,Titan Solenoid Valve 1in,3,normal,closed,email
HD-06629,2026-04-02T16:43:54,,Titan Solenoid Valve 1in,1,normal,open,phone
HD-06630,2025-12-31T14:25:08,,Titan THHN Wire 12 AWG 100ft,1,low,open,email
HD-06631,2025-07-18T16:05:08,2025-07-18T23:05:08,Titan TerminalB lock 20A,1,low,closed,web
HD-06632,2026-05-14T14:47:27,2026-05-19T11:47:27,Titan Rocker Switch 20A,1,normal,closed,phone
HD-06633,2025-12-10T14:42:12,2025-12-19T04:42:12,Vanguard Self-Tapping Scrwe #8 x 1in,3,normal,closed,web
HD-06634,2026-03-14T08:55:18,,Titan Rocker Switch 20A,1,low,open,email
HD-06635,2026-05-23T15:03:01,2026-05-31T14:03:01,Titan Rocker Switch 20A,1,normal,closed,web
HD-06636,2025-12-12T13:58:52,2025-12-21T07:58:52,Meridian DIN Contactor Roller Lever,6,normal,closed,web
HD-06637,2026-03-24T11:23:06,2026-03-28T13:23:06,Vaguard Suction Hose 3/4in x 12m,2,normal,closed,phone
HD-06638,2026-05-05T08:39:16,,Titan Solenoid Valve 1in,1,normal,open,web
HD-06639,2026-03-08T11:10:17,2026-03-17T21:10:17,Sterling Socket Cap Screw M4 x 20mm,4,low,closed,phone
HD-06640,2026-02-11T13:03:11,2026-02-21T06:03:11,Titan Solenoid Valve 1in,3,normal,closed,web
HD-06641,2026-02-12T09:58:31,2026-02-17T23:58:31,Titan Solenoid Valve 1in,3,low,closed,email
HD-06642,2025-10-23T15:10:24,2025-11-01T01:10:24,Meridian Shaft Seal 45x65x10,2,normal,closed,email
HD-06643,2026-01-08T13:21:48,2026-01-14T18:21:48,Atlas Machine Screw M6 x 40mm,5,normal,closed,web
HD-06644,2026-05-19T12:11:06,2026-05-28T00:11:06,Titan Solenoid Valve 1in,1,urgent,closed,web
HD-06645,2025-10-30T14:22:48,2025-11-04T16:22:48,Meridian Shaft Seal 45x65x10,4,urgent,closed,email
HD-06646,2025-08-23T15:35:11,2025-08-31T01:35:11,Sterling Hydraulic Check Valve 3/4in,2,urgent,closed,email
HD-06647,2025-06-18T16:14:02,2025-06-22T03:14:02,Sterling Safety Goggles Clear,3,urgent,closed,email
HD-06648,2025-11-28T08:32:04,2025-12-06T11:32:04,Sterling Safety Goggles Clear,1,high,closed,email
HD-06649,2026-02-18T18:24:38,,Titan Rocker Switch 20A,1,normal,open,web
HD-06650,2026-03-01T18:09:35,,Titan Solenoid Valve 1in,4,normal,open,email
HD-06651,2026-05-13T16:18:39,2026-05-21T04:18:39,Sterling Flange Bolt M12 x 80mm,2,high,closed,email
HD-06652,2026-02-14T08:30:00,2026-02-17T02:30:00,Titan Rocker Switch 20A,1,normal,closed,web
HD-06653,2025-11-14T12:17:47,2025-11-23T18:17:47,Meridian Heavy-Duty Carton 18x18x16in,3,normal,closed,phone
HD-06654,2025-08-22T10:02:51,2025-08-25T22:02:51,Vanguard Brass Ball Valve 3000 psi,4,low,closed,web
HD-06655,2026-02-24T11:19:36,2026-03-04T22:19:36,Titan Rocker Switch 20A,1,low,closed,web
HD-06656,2025-08-16T14:06:59,2025-08-26T02:06:59,Meridian Cut-Resistant Gloves Pair (XL),2,normal,closed,email
HD-06657,2026-03-02T16:25:11,2026-03-03T10:25:11,Titan Solenoid Valve 1in,3,urgent,closed,email
HD-06658,2025-11-10T09:43:23,,Vanguard Flange Bolt M10 x 60mm,2,normal,open,email
HD-06659,2026-04-22T10:27:15,2026-04-23T13:27:15,Titan SAE Hydraulic Hose 1/2in x 15m,3,normal,closed,phone
HD-06660,2026-02-20T09:22:10,2026-02-25T18:22:10,Atlas O-Ring Kit 35x52x7,1,normal,closed,email
HD-06661,2026-03-13T15:37:32,,Titan Solenoid Valve 1in,1,low,open,phone
HD-06662,2025-10-22T14:41:51,2025-10-28T06:41:51,Meridian DIN Contactor Roller Lever,1,low,closed,email
HD-06663,2025-07-04T16:13:46,2025-07-13T17:13:46,Sterling Safety Glasses Wraparound,2,normal,closed,email
HD-06664,2026-02-14T09:31:21,2026-02-14T12:31:21,Stering Leather Work Gloves Box 100 (XL),4,low,closed,email
HD-06665,2025-08-30T15:55:46,2025-09-05T20:55:46,Atlas O-Ring Kit 45x65x10,2,low,closed,email
HD-06666,2026-03-28T16:27:09,2026-04-06T03:27:09,Sterling Hydraulic Hose R2 3/8in x 10m,3,high,closed,email
HD-06667,2026-02-26T17:18:30,2026-03-02T06:18:30,Titan Rocker Switch 20A,4,high,closed,phone
HD-06668,2025-11-16T08:47:31,,Sterling Anti-Fog Goggles Indirect Vent,6,normal,open,email
HD-06669,2025-09-25T18:24:01,2025-09-27T22:24:01,Titan Wood Pallet 42x42in,1,low,closed,web
HD-06670,2025-08-19T12:57:21,2025-08-27T19:57:21,Sterling Flange Bolt M12 x 80mm,1,normal,closed,web
HD-06671,2026-05-25T12:24:17,2026-05-25T14:24:17,Titan Rocker Switch 20A,3,normal,closed,web
HD-06672,2025-07-23T11:19:02,2025-07-26T00:19:02,Atlas Stringer Pallet 1100x1100mm,1,low,closed,email
HD-06673,2026-05-30T16:45:56,2026-06-05T22:45:56,Titan Solenoid Valve 1in,3,normal,closed,email
HD-06674,2026-03-07T12:29:56,2026-03-16T19:29:56,Titan SAE Hydraulic Hose 1/2in x 15m,3,normal,closed,email
HD-06675,2026-02-26T11:14:53,,Titan Solenoid Valve 1in,1,low,open,email
HD-06676,2025-11-08T17:10:57,2025-11-12T13:10:57,Titan Rocker Switch 30A 2-pole,5,low,closed,web
HD-06677,2026-04-24T13:52:30,,Titan Rocker Switch 20A,1,normal,open,web
HD-06678,2026-05-19T11:51:42,2026-05-29T00:51:42,Titan Rocker Switch 20A,3,normal,closed,web
HD-06679,2025-12-16T16:14:49,,Meridian Drop-In Anchor 3/8in x 3in,3,high,open,phone
HD-06680,2026-02-14T16:33:54,2026-02-21T11:33:54,Atlas IEC Power Connector 4-pos,4,low,closed,email
HD-06681,2026-02-13T13:23:17,2026-02-19T17:23:17,Titan Rocker Switch 20A,2,normal,closed,phone
HD-06682,2025-08-14T14:09:36,,Vanguard Machine Screw #10 x 1-1/2in,5,normal,open,web
HD-06683,2026-04-25T11:57:01,2026-05-04T23:57:01,Titan Rocker Switch 20A,3,high,closed,email
HD-06684,2026-03-30T14:28:25,2026-04-09T03:28:25,,2,low,closed,email
HD-06685,2025-09-13T18:07:56,2025-09-14T02:07:56,Titan Rocker Switch 30A 2-pole,4,high,closed,email
HD-06686,2025-07-26T10:56:28,2025-07-27T03:56:28,Titan Carriage Bolt 1/4in x 1in,4,urgent,closed,phone
HD-06687,2025-09-11T15:44:55,2025-09-19T17:44:55,Titan Carriage Bolt 1/4in x 1in,5,normal,closed,phone
HD-06688,2025-12-11T08:14:19,2025-12-14T23:14:19,Sterling Nitrile Gloevs Pair (M),1,normal,closed,phone
HD-06689,2025-06-19T11:31:31,2025-06-27T11:31:31,Titan Anti-Fog Goggles Wraparound,3,normal,closed,email
HD-06690,2025-08-20T12:51:26,2025-08-26T17:51:26,Titan Coaxial Cable 16 AWG 500ft,4,low,closed,email
HD-06691,2025-08-26T12:16:29,2025-08-27T21:16:29,Vanguard IEC Power Connector 8-pin,1,normal,closed,email
HD-06692,2026-02-13T16:11:42,2026-02-14T12:11:42,Titan Solenoid Vavle 1in,3,normal,closed,web
HD-06693,2026-05-03T12:21:43,2026-05-06T17:21:43,Titan Rocker Switch 20A,1,low,closed,email
HD-06694,2025-12-28T09:20:50,2026-01-03T12:20:50,Sterling Wood Screw M4 x 20mm,5,high,closed,email
HD-06695,2025-12-20T17:54:26,2025-12-21T15:54:26,Atlas Shaft Seal 35x52x7,1,normal,closed,web
HD-06696,2025-12-18T13:21:50,2025-12-27T00:21:50,Titan RJ45 Connector 12-pos,4,normal,closed,web
HD-06697,2026-04-04T09:57:20,,Titan Solenoid Valve 1in,1,low,open,web
HD-06698,2025-10-25T17:13:56,2025-11-04T11:13:56,Vanguard IEC Power Connector 8-pin,3,low,closed,email
HD-06699,2025-08-24T11:54:15,,Meridian O-Ring Kit FKM Viton,2,low,open,email
HD-06700,2026-01-14T15:01:54,2026-01-22T06:01:54,Atlas Hydraulic Check Valve 24V DC,1,normal,closed,email
HD-06701,2025-12-25T17:44:15,2026-01-02T02:44:15,Titan Wood Pallet 48x40in,4,low,closed,email
HD-06702,2025-06-23T13:49:07,2025-06-27T06:49:07,Titan Anti-Fog Goggles Wraparound,2,normal,closed,web
HD-06703,2025-07-08T15:07:02,2025-07-16T03:07:02,Atlas Rocker Switch 10A,4,low,closed,phone
HD-06704,2026-05-03T12:59:29,2026-05-06T16:59:29,Sterling Flange Bolt M12 x 80mm,5,normal,closed,email
HD-06705,2025-10-09T15:46:05,2025-10-09T16:46:05,Atlas Machine Screw M6 x 40mm,1,urgent,closed,phone
HD-06706,2025-08-26T10:10:36,2025-09-03T18:10:36,Sterling Shrink Film 2mil 10ft,1,high,closed,email
HD-06707,2026-02-23T17:11:22,,Titan Solenoid Valve 1in,2,normal,open,email
HD-06708,2026-02-15T10:57:07,2026-02-23T21:57:07,Atlas O-Ring Kit 35x52x7,1,high,closed,phone
HD-06709,2026-03-27T17:37:07,2026-04-01T02:37:07,Atlas Flange Bolt M6 x 30mm,2,high,closed,web
HD-06710,2025-06-20T15:37:16,2025-06-22T05:37:16,Titan Toggle Switch 25A 3-pole,2,normal,closed,email
HD-06711,2025-11-19T13:26:15,2025-11-21T17:26:15,Sterling Cut-Resistant Gloves Box 100 (M),4,low,closed,email
HD-06712,2026-04-20T17:40:59,2026-04-26T07:40:59,Titan Slenoid Valve 1in,1,normal,closed,email
HD-06713,2026-04-06T08:47:14,2026-04-08T06:47:14,Titan Terminal Block 20A,2,normal,closed,email
HD-06714,2025-06-13T16:36:43,2025-06-14T16:36:43,Atlas Cat6 Ethernet Cable 305m Reel,1,normal,closed,email
HD-06715,2026-02-26T14:50:31,2026-03-03T05:50:31,Atlas Cat6 Ethernet Cable 305m Reel,5,normal,closed,email
HD-06716,2026-05-18T11:21:14,2026-05-25T06:21:14,Vanguard IEC Power Connector8 -pin,6,low,closed,email
HD-06717,2025-09-01T18:14:46,2025-09-09T15:14:46,Atlas Hydraulic Check Valve 24V DC,4,normal,closed,web
HD-06718,2026-03-02T09:22:34,2026-03-05T21:22:34,Titan Solenoid Valve 1in,1,normal,closed,web
HD-06719,2025-08-19T10:39:50,2025-08-27T14:39:50,Sterling Nestable Pallet 1200x800mm,3,low,closed,phone
HD-06720,2026-02-19T09:50:39,2026-02-25T19:50:39,Titan Solenoid Valve 1in,2,normal,closed,email
HD-06721,2026-03-05T08:10:52,2026-03-08T09:10:52,Atlas Flange Bolt M6 x 30mm,3,low,closed,email
HD-06722,2025-06-13T12:33:38,2025-06-20T06:33:38,Meridian O-Ring Kit FKM Viton,2,normal,closed,email
HD-06723,2026-02-14T08:19:24,2026-02-21T23:19:24,Titan Rocker Switch 20A,1,high,closed,email
HD-06724,2025-12-21T14:25:19,,Vanguard Wedge Anchor M12,4,normal,open,phone
HD-06725,2026-02-26T09:34:17,2026-03-04T11:34:17,Titan Solenoid Valve 1in,3,normal,closed,web
HD-06726,2026-05-03T11:12:50,2026-05-09T02:12:50,Vanguard Brass Ball Valve 3000 psi,1,normal,closed,email
HD-06727,2026-02-16T16:59:23,2026-02-17T09:59:23,Atlas Stringer Pallet 1100x1100mm,3,normal,closed,phone
HD-06728,2026-04-25T09:24:47,2026-05-02T23:24:47,Sterling Hex Cap Screw M6 x 30mm,3,high,closed,web
HD-06729,2025-08-11T18:13:52,2025-08-20T00:13:52,Atlas Flange Bolt M6 x 30mm,4,normal,closed,phone
HD-06730,2025-12-30T12:27:55,2026-01-03T13:27:55,Atlas Macine Screw M6 x 40mm,4,normal,closed,phone
HD-06731,2026-05-15T11:07:12,2026-05-16T00:07:12,Titan Solenoid Valve 1in,2,normal,closed,phone
HD-06732,2026-05-14T09:08:49,,Titan Rocker Switch 20A,1,high,open,email
HD-06733,2025-08-17T14:36:40,2025-08-23T04:36:40,Atlas Flange BoltM 6 x 30mm,5,low,closed,phone
HD-06734,2025-08-27T17:26:26,2025-09-01T08:26:26,Sterling Wood Screw M4 x 20mm,2,normal,closed,email
HD-06735,2026-04-30T13:26:48,2026-05-09T14:26:48,Vanguard Machine Screw #10 x 1-1/2in,2,normal,closed,phone
HD-06736,2026-01-18T14:20:11,2026-01-23T23:20:11,Atlas Rocker Switch 10A,2,normal,closed,email
HD-06737,2025-08-03T09:19:02,2025-08-13T06:19:02,Sterling Nitrile Gloves Pair (M),6,normal,closed,web
HD-06738,2025-10-21T09:43:26,2025-10-21T14:43:26,Vanguard Flange Bolt M10 x 60mm,1,high,closed,phone
HD-06739,2026-02-21T14:39:54,2026-02-23T23:39:54,Titan Rocker Switch 20A,3,low,closed,email
HD-06740,2026-04-29T14:11:55,,Titan Rocker Switch 20A,3,normal,open,email
HD-06741,2026-04-17T14:48:25,,Vanguard Self-Tapping Screw #8 x 1in,2,normal,open,phone
HD-06742,2025-11-21T15:21:47,2025-11-30T19:21:47,Sterling Anti-Fog Goggles Indirect Vent,3,normal,closed,web
HD-06743,2025-09-05T09:27:14,2025-09-09T19:27:14,Atlas Machine Screw M6 x 40mm,5,high,closed,phone
HD-06744,2026-03-08T10:33:34,2026-03-10T02:33:34,Titan Rocker Switch 20A,1,normal,closed,web
HD-06745,2026-01-01T18:50:39,2026-01-05T07:50:39,Atlas Shaft Seal 35x52x7,5,normal,closed,email
HD-06746,2025-11-06T17:14:00,2025-11-16T09:14:00,Sterlin Terminal Block 8-pin,4,high,closed,email
HD-06747,2025-10-22T13:00:45,2025-10-25T15:00:45,Serling Safety Glasses Wraparound,4,high,closed,web
HD-06748,2025-12-03T17:34:18,2025-12-06T07:34:18,Sterling Rocker Switch 15A,2,low,closed,email
HD-06749,2026-02-24T08:13:11,,Titan Solenoid Valve 1in,3,low,open,web
HD-06750,2025-07-08T09:38:09,2025-07-16T20:38:09,,2,urgent,closed,email
HD-06751,2026-03-14T16:08:11,,,1,normal,open,email
HD-06752,2026-04-27T18:30:44,,Titan Rocker Switch 20A,3,low,open,email
HD-06753,2025-12-08T09:31:42,2025-12-13T18:31:42,Atlas Flange Bolt M6 x 30mm,4,urgent,closed,email
