ReturnId,ReturnDateKey,SalesOrderLineId,OrderId,SKU,MarketId,CustomerId,ReasonKey,QtyReturned,RefundAmountUSD
RMA-003757,20250704,130707,SO-0017318,SKU-0066,M06,C029,1,2,283.8
RMA-003758,20250720,130720,SO-0017951,SKU-0066,M06,C033,4,2,228.94
RMA-003759,20250722,130721,SO-0017995,SKU-0066,M06,C032,1,2,259.0
RMA-003760,20250821,130735,SO-0018663,SKU-0066,M06,C033,5,2,225.0
RMA-003761,20250816,130742,SO-0018974,SKU-0066,M06,C033,1,1,113.09
RMA-003762,20250831,130757,SO-0019648,SKU-0066,M06,C033,1,1,114.82
RMA-003763,20250923,130782,SO-0020855,SKU-0066,M06,C032,1,2,272.22
RMA-003764,20250923,130786,SO-0021035,SKU-0066,M06,C032,5,1,134.31
RMA-003765,20251017,130790,SO-0021212,SKU-0066,M06,C029,1,2,276.58
RMA-003766,20251119,130818,SO-0022692,SKU-0066,M06,C028,5,1,143.73
RMA-003767,20251121,130827,SO-0023095,SKU-0066,M06,C029,5,2,285.42
RMA-003768,20251127,130831,SO-0023278,SKU-0066,M06,C032,4,2,261.32
RMA-003769,20251215,130847,SO-0023997,SKU-0066,M06,C033,1,2,225.34
RMA-003770,20251218,130852,SO-0024222,SKU-0066,M06,C033,1,1,114.46
RMA-003771,20260112,130872,SO-0025655,SKU-0066,M06,C028,1,1,141.21
RMA-003772,20260107,130876,SO-0025925,SKU-0066,M06,C030,2,1,144.64
RMA-003773,20240629,130889,SO-0000258,SKU-0066,M07,C034,1,2,290.76
RMA-003774,20240624,130895,SO-0000528,SKU-0066,M07,C037,1,2,259.96
RMA-003775,20240723,130906,SO-0001018,SKU-0066,M07,C034,1,2,291.16
RMA-003776,20240704,130912,SO-0001292,SKU-0066,M07,C038,1,1,110.89
RMA-003777,20240720,130924,SO-0001826,SKU-0066,M07,C037,1,2,271.64
RMA-003778,20240816,130936,SO-0002453,SKU-0066,M07,C037,1,1,132.69
RMA-003779,20241001,130987,SO-0004774,SKU-0066,M07,C035,4,2,290.24
RMA-003780,20241014,130993,SO-0005041,SKU-0066,M07,C036,5,1,147.31
RMA-003781,20241015,131003,SO-0005482,SKU-0066,M07,C035,1,1,146.15
RMA-003782,20241020,131009,SO-0005753,SKU-0066,M07,C037,1,1,134.12
RMA-003783,20241016,131012,SO-0005929,SKU-0066,M07,C034,4,2,280.4
RMA-003784,20241104,131013,SO-0005974,SKU-0066,M07,C034,1,1,142.44
RMA-003785,20241104,131019,SO-0006241,SKU-0066,M07,C035,1,2,288.56
RMA-003786,20241211,131043,SO-0007317,SKU-0066,M07,C035,4,1,143.94
RMA-003787,20241203,131051,SO-0007674,SKU-0066,M07,C034,1,2,281.54
RMA-003788,20241214,131058,SO-0007988,SKU-0066,M07,C034,1,1,145.94
RMA-003789,20250111,131087,SO-0009288,SKU-0066,M07,C034,1,1,141.81
RMA-003790,20250112,131091,SO-0009470,SKU-0066,M07,C036,2,1,147.53
RMA-003791,20250208,131102,SO-0010007,SKU-0066,M07,C034,1,1,141.7
RMA-003792,20250210,131104,SO-0010096,SKU-0066,M07,C034,1,2,276.42
RMA-003793,20250119,131106,SO-0010185,SKU-0066,M07,C034,2,2,272.26
RMA-003794,20250205,131118,SO-0010724,SKU-0066,M07,C035,1,1,137.78
RMA-003795,20250224,131136,SO-0011525,SKU-0066,M07,C035,1,1,142.1
RMA-003796,20250321,131142,SO-0011794,SKU-0066,M07,C034,4,1,139.88
RMA-003797,20250311,131157,SO-0012462,SKU-0066,M07,C038,1,2,218.82
RMA-003798,20250422,131183,SO-0013664,SKU-0066,M07,C037,1,1,135.56
RMA-003799,20250419,131189,SO-0013934,SKU-0066,M07,C037,3,1,136.88
RMA-003800,20250517,131211,SO-0014916,SKU-0066,M07,C036,1,2,286.56
RMA-003801,20250508,131212,SO-0014959,SKU-0066,M07,C035,5,1,137.31
RMA-003802,20250609,131242,SO-0016299,SKU-0066,M07,C037,1,1,135.07
RMA-003803,20250619,131253,SO-0016792,SKU-0066,M07,C037,1,1,134.66
RMA-003804,20250715,131269,SO-0017503,SKU-0066,M07,C034,1,1,143.93
RMA-003805,20250707,131272,SO-0017641,SKU-0066,M07,C037,5,2,266.68
RMA-003806,20250722,131284,SO-0018180,SKU-0066,M07,C037,1,2,279.48
RMA-003807,20250809,131287,SO-0018313,SKU-0066,M07,C037,1,1,134.31
RMA-003808,20250828,131307,SO-0019202,SKU-0066,M07,C036,4,1,144.22
RMA-003809,20250927,131332,SO-0020322,SKU-0066,M07,C036,5,1,142.84
RMA-003810,20250928,131335,SO-0020457,SKU-0066,M07,C037,1,2,261.42
RMA-003811,20250920,131342,SO-0020813,SKU-0066,M07,C035,1,2,276.82
RMA-003812,20251007,131343,SO-0020859,SKU-0066,M07,C036,1,1,143.09
RMA-003813,20250920,131344,SO-0020905,SKU-0066,M07,C037,2,2,272.56
RMA-003814,20251005,131345,SO-0020950,SKU-0066,M07,C037,1,2,261.02
RMA-003815,20251016,131356,SO-0021486,SKU-0066,M07,C035,5,1,142.42
RMA-003816,20251007,131362,SO-0021755,SKU-0066,M07,C034,1,1,137.81
RMA-003817,20251029,131381,SO-0022657,SKU-0066,M07,C038,1,1,110.72
RMA-003818,20251113,131394,SO-0023280,SKU-0066,M07,C034,1,2,288.84
RMA-003819,20251124,131404,SO-0023729,SKU-0066,M07,C034,5,1,147.28
RMA-003820,20251204,131410,SO-0023999,SKU-0066,M07,C035,2,2,281.76
RMA-003821,20251129,131415,SO-0024224,SKU-0066,M07,C035,1,2,281.42
RMA-003822,20251231,131426,SO-0024721,SKU-0066,M07,C037,1,1,135.23
RMA-003823,20260107,131435,SO-0025213,SKU-0066,M07,C035,1,2,283.18
RMA-003824,20260220,131451,SO-0026919,SKU-0066,M07,C038,5,1,115.65
RMA-003825,20240620,131463,SO-0000445,SKU-0066,M08,C044,1,1,110.93
RMA-003826,20240702,131472,SO-0000889,SKU-0066,M08,C039,1,2,280.8
RMA-003827,20240816,131498,SO-0002102,SKU-0066,M08,C044,1,1,113.43
RMA-003828,20240807,131499,SO-0002142,SKU-0066,M08,C039,3,2,289.8
RMA-003829,20240805,131509,SO-0002593,SKU-0066,M08,C044,1,1,111.46
RMA-003830,20240908,131523,SO-0003263,SKU-0066,M08,C044,1,1,112.46
RMA-003831,20240904,131527,SO-0003438,SKU-0066,M08,C039,5,1,141.94
RMA-003832,20240824,131529,SO-0003530,SKU-0066,M08,C042,5,1,145.71
RMA-003833,20240918,131542,SO-0004154,SKU-0066,M08,C041,1,2,287.08
RMA-003834,20241001,131555,SO-0004779,SKU-0066,M08,C040,1,1,141.6
RMA-003835,20240926,131558,SO-0004912,SKU-0066,M08,C039,1,1,144.02
RMA-003836,20240929,131559,SO-0004955,SKU-0066,M08,C040,1,2,273.58
RMA-003837,20241006,131562,SO-0005091,SKU-0066,M08,C043,1,2,266.44
RMA-003838,20241101,131576,SO-0005756,SKU-0066,M08,C040,1,1,141.84
RMA-003839,20241104,131586,SO-0006202,SKU-0066,M08,C041,1,2,290.78
RMA-003840,20241110,131589,SO-0006340,SKU-0066,M08,C044,1,1,111.26
RMA-003841,20241220,131625,SO-0007952,SKU-0066,M08,C042,1,1,145.37
RMA-003842,20241212,131627,SO-0008038,SKU-0066,M08,C039,1,1,146.87
RMA-003843,20250102,131639,SO-0008576,SKU-0066,M08,C039,1,2,285.12
RMA-003844,20241230,131654,SO-0009251,SKU-0066,M08,C042,1,1,138.24
RMA-003845,20250102,131656,SO-0009339,SKU-0066,M08,C040,2,1,141.47
RMA-003846,20250124,131657,SO-0009383,SKU-0066,M08,C039,1,1,145.2
RMA-003847,20250222,131703,SO-0011666,SKU-0066,M08,C041,1,1,142.18
RMA-003848,20250401,131717,SO-0012285,SKU-0066,M08,C041,1,2,282.28
RMA-003849,20250406,131723,SO-0012595,SKU-0066,M08,C039,4,1,139.48
RMA-003850,20250419,131746,SO-0013670,SKU-0066,M08,C043,3,2,265.24
RMA-003851,20250425,131760,SO-0014296,SKU-0066,M08,C041,1,2,294.6
RMA-003852,20250503,131770,SO-0014746,SKU-0066,M08,C044,5,1,111.57
RMA-003853,20250531,131796,SO-0015905,SKU-0066,M08,C043,4,2,276.54
RMA-003854,20250614,131810,SO-0016526,SKU-0066,M08,C039,5,2,288.1
RMA-003855,20250709,131814,SO-0016704,SKU-0066,M08,C039,1,1,144.95
RMA-003856,20250704,131818,SO-0016886,SKU-0066,M08,C041,4,1,141.93
RMA-003857,20250710,131827,SO-0017333,SKU-0066,M08,C044,4,2,226.28
RMA-003858,20250719,131831,SO-0017513,SKU-0066,M08,C044,2,1,116.76
RMA-003859,20250718,131839,SO-0017958,SKU-0066,M08,C040,1,2,285.3
RMA-003860,20250812,131847,SO-0018407,SKU-0066,M08,C041,1,1,148.67
RMA-003861,20250924,131902,SO-0021272,SKU-0066,M08,C044,1,2,232.56
RMA-003862,20251025,131908,SO-0021580,SKU-0066,M08,C039,1,2,289.16
RMA-003863,20251026,131911,SO-0021718,SKU-0066,M08,C042,5,1,149.18
RMA-003864,20251014,131913,SO-0021806,SKU-0066,M08,C040,1,1,143.51
RMA-003865,20251028,131914,SO-0021850,SKU-0066,M08,C039,1,1,144.18
RMA-003866,20251028,131916,SO-0022031,SKU-0066,M08,C040,5,1,148.19
RMA-003867,20251106,131920,SO-0022302,SKU-0066,M08,C042,1,1,141.49
RMA-003868,20251127,131939,SO-0023196,SKU-0066,M08,C040,2,1,141.48
RMA-003869,20251203,131942,SO-0023331,SKU-0066,M08,C040,1,2,286.7
RMA-003870,20251228,131980,SO-0025396,SKU-0066,M08,C039,1,1,143.17
RMA-003871,20260117,131983,SO-0025621,SKU-0066,M08,C039,4,1,147.63
RMA-003872,20260127,131989,SO-0026338,SKU-0066,M08,C041,1,1,145.05
RMA-003873,20250418,132089,SO-0013856,SKU-0067,M01,C004,2,2,66.0
RMA-003874,20250924,132133,SO-0020467,SKU-0067,M01,C002,4,1,33.5
RMA-003875,20251101,132141,SO-0022265,SKU-0067,M01,C005,2,1,32.65
RMA-003876,20240816,132224,SO-0002512,SKU-0067,M02,C008,4,1,31.98
RMA-003877,20250108,132268,SO-0008638,SKU-0067,M02,C011,1,1,26.44
RMA-003878,20250129,132274,SO-0009576,SKU-0067,M02,C008,5,1,32.39
RMA-003879,20260114,132371,SO-0025223,SKU-0067,M02,C045,2,1,27.06
RMA-003880,20241129,132417,SO-0007341,SKU-0067,M03,C014,2,1,33.07
RMA-003881,20240717,132493,SO-0001630,SKU-0067,M04,C020,1,1,32.0
RMA-003882,20240731,132496,SO-0002076,SKU-0067,M04,C018,1,1,32.77
RMA-003883,20240814,132498,SO-0002968,SKU-0067,M04,C017,4,2,65.92
RMA-003884,20260113,132636,SO-0025243,SKU-0067,M04,C020,4,1,30.84
RMA-003885,20241214,132708,SO-0008201,SKU-0067,M05,C023,4,1,31.75
RMA-003886,20250117,132716,SO-0009684,SKU-0067,M05,C026,4,1,33.15
RMA-003887,20250206,132719,SO-0010402,SKU-0067,M05,C026,1,1,33.39
RMA-003888,20250928,132749,SO-0020804,SKU-0067,M05,C026,1,1,32.59
RMA-003889,20240929,132802,SO-0004677,SKU-0067,M06,C028,4,1,34.84
RMA-003890,20241007,132803,SO-0005033,SKU-0067,M06,C028,4,1,31.74
RMA-003891,20250206,132835,SO-0010450,SKU-0067,M06,C030,2,1,33.41
RMA-003892,20250801,132865,SO-0018487,SKU-0067,M06,C032,4,1,32.47
RMA-003893,20251014,132877,SO-0022023,SKU-0067,M06,C032,5,1,31.87
RMA-003894,20251127,132881,SO-0023187,SKU-0067,M06,C031,1,2,63.34
RMA-003895,20260207,132899,SO-0026910,SKU-0067,M06,C029,4,1,34.73
RMA-003896,20260530,132923,SO-0031938,SKU-0067,M06,C028,5,1,33.84
RMA-003897,20251228,133050,SO-0024991,SKU-0067,M07,C037,4,1,31.68
RMA-003898,20250314,133125,SO-0011934,SKU-0067,M08,C043,4,1,30.76
RMA-003899,20250606,133140,SO-0015409,SKU-0067,M08,C039,3,1,33.51
RMA-003900,20250525,133143,SO-0015812,SKU-0067,M08,C040,4,1,33.39
RMA-003901,20251123,133243,SO-0023159,SKU-0068,M01,C003,5,2,154.72
RMA-003902,20260423,133281,SO-0030621,SKU-0068,M01,C001,3,1,74.85
RMA-003903,20251030,133330,SO-0022135,SKU-0068,M02,C010,4,1,70.24
RMA-003904,20260104,133345,SO-0025007,SKU-0068,M02,C008,4,2,145.24
RMA-003905,20260127,133351,SO-0026843,SKU-0068,M02,C007,4,1,75.2
RMA-003906,20260205,133352,SO-0027023,SKU-0068,M02,C008,5,1,72.92
RMA-003907,20250701,133377,SO-0016994,SKU-0068,M03,C016,1,1,60.14
RMA-003908,20250428,133414,SO-0013599,SKU-0068,M04,C017,3,1,72.01
RMA-003909,20250828,133438,SO-0019143,SKU-0068,M04,C022,2,1,60.82
RMA-003910,20260304,133474,SO-0028236,SKU-0068,M04,C019,4,1,70.55
RMA-003911,20251125,133505,SO-0023362,SKU-0068,M05,C026,5,1,76.56
RMA-003912,20251202,133548,SO-0023997,SKU-0068,M06,C033,3,1,61.47
RMA-003913,20251220,133549,SO-0024308,SKU-0068,M06,C029,4,1,76.91
RMA-003914,20250416,133574,SO-0013261,SKU-0068,M07,C036,1,1,75.84
RMA-003915,20250515,133578,SO-0015050,SKU-0068,M07,C037,2,1,76.14
RMA-003916,20250827,133590,SO-0019471,SKU-0068,M07,C036,1,1,77.87
RMA-003917,20251208,133654,SO-0024230,SKU-0068,M08,C041,4,1,78.51
RMA-003918,20240702,133676,SO-0000627,SKU-0069,M01,C001,2,2,392.26
RMA-003919,20240711,133681,SO-0001259,SKU-0069,M01,C005,4,1,184.21
RMA-003920,20251129,133849,SO-0023833,SKU-0069,M01,C003,5,2,374.86
RMA-003921,20260101,133861,SO-0024689,SKU-0069,M01,C005,1,1,176.01
RMA-003922,20260219,133878,SO-0027195,SKU-0069,M01,C002,1,1,193.0
RMA-003923,20250105,133968,SO-0009397,SKU-0069,M02,C008,3,1,201.73
RMA-003924,20250327,133979,SO-0012700,SKU-0069,M02,C011,1,1,151.18
RMA-003925,20250813,134018,SO-0018462,SKU-0069,M02,C007,5,1,184.46
RMA-003926,20251116,134041,SO-0023570,SKU-0069,M02,C010,4,1,180.87
RMA-003927,20240809,134106,SO-0002520,SKU-0069,M03,C016,5,1,151.67
RMA-003928,20260327,134188,SO-0028896,SKU-0069,M03,C012,3,1,183.22
RMA-003929,20260621,134201,SO-0032504,SKU-0069,M03,C012,5,1,178.13
RMA-003930,20241205,134240,SO-0007164,SKU-0069,M04,C017,3,1,189.46
RMA-003931,20250211,134269,SO-0010752,SKU-0069,M04,C018,1,1,190.69
RMA-003932,20250416,134280,SO-0013380,SKU-0069,M04,C020,4,1,179.38
RMA-003933,20250901,134315,SO-0020037,SKU-0069,M04,C021,4,1,174.86
RMA-003934,20260526,134370,SO-0031485,SKU-0069,M04,C022,5,1,151.63
RMA-003935,20250605,134442,SO-0016112,SKU-0069,M05,C027,4,1,149.95
RMA-003936,20260603,134499,SO-0032383,SKU-0069,M05,C026,5,1,189.94
RMA-003937,20240814,134510,SO-0002849,SKU-0069,M06,C033,3,1,152.23
RMA-003938,20241211,134537,SO-0007668,SKU-0069,M06,C028,1,1,184.24
RMA-003939,20250222,134562,SO-0010674,SKU-0069,M06,C030,1,1,192.23
RMA-003940,20250226,134563,SO-0010988,SKU-0069,M06,C031,3,1,186.9
RMA-003941,20250322,134567,SO-0012184,SKU-0069,M06,C028,2,1,189.16
RMA-003942,20250427,134576,SO-0013657,SKU-0069,M06,C030,4,1,190.03
RMA-003943,20250505,134583,SO-0014869,SKU-0069,M06,C033,4,1,148.84
RMA-003944,20250824,134602,SO-0019510,SKU-0069,M06,C030,5,1,191.68
RMA-003945,20260315,134647,SO-0028871,SKU-0069,M06,C032,4,1,187.12
RMA-003946,20260612,134664,SO-0032613,SKU-0069,M06,C033,4,1,148.73
RMA-003947,20241026,134685,SO-0005661,SKU-0069,M07,C035,1,1,189.95
RMA-003948,20241125,134697,SO-0007272,SKU-0069,M07,C035,1,2,369.04
RMA-003949,20241122,134699,SO-0007452,SKU-0069,M07,C035,1,1,193.68
RMA-003950,20250825,134761,SO-0019247,SKU-0069,M07,C036,1,1,187.9
RMA-003951,20251004,134764,SO-0020589,SKU-0069,M07,C034,5,1,190.8
RMA-003952,20251114,134770,SO-0022521,SKU-0069,M07,C036,2,1,183.52
RMA-003953,20251105,134771,SO-0022743,SKU-0069,M07,C034,5,1,193.85
RMA-003954,20260208,134793,SO-0026465,SKU-0069,M07,C034,3,1,194.85
RMA-003955,20260608,134819,SO-0032260,SKU-0069,M07,C037,1,1,178.74
RMA-003956,20250121,134862,SO-0009925,SKU-0069,M08,C042,4,1,190.67
RMA-003957,20250210,134866,SO-0010906,SKU-0069,M08,C039,4,1,190.95
RMA-003958,20251207,134916,SO-0023513,SKU-0069,M08,C043,2,2,357.28
RMA-003959,20251202,134921,SO-0024273,SKU-0069,M08,C039,4,1,195.4
RMA-003960,20250404,135012,SO-0013494,SKU-0070,M01,C001,5,1,18.95
RMA-003961,20251204,135047,SO-0023746,SKU-0070,M01,C006,3,1,14.9
RMA-003962,20241017,135102,SO-0005324,SKU-0070,M02,C009,5,1,19.27
RMA-003963,20250705,135140,SO-0017300,SKU-0070,M02,C011,1,1,14.77
RMA-003964,20250705,135435,SO-0017409,SKU-0070,M06,C030,5,1,19.19
RMA-003965,20260607,135483,SO-0031894,SKU-0070,M06,C028,2,1,19.7
RMA-003966,20240707,135485,SO-0000798,SKU-0070,M07,C038,5,1,15.12
RMA-003967,20240901,135494,SO-0003793,SKU-0070,M07,C037,4,1,17.76
RMA-003968,20251123,135543,SO-0023374,SKU-0070,M07,C038,3,1,14.93
RMA-003969,20251210,135549,SO-0024451,SKU-0070,M07,C037,3,1,17.93
RMA-003970,20241014,135655,SO-0005452,SKU-0071,M01,C005,4,1,11.61
RMA-003971,20250227,135687,SO-0010914,SKU-0071,M01,C002,2,1,12.28
RMA-003972,20250322,135693,SO-0011810,SKU-0071,M01,C005,1,1,11.81
RMA-003973,20250427,135709,SO-0014479,SKU-0071,M01,C001,5,1,12.22
RMA-003974,20250512,135710,SO-0014527,SKU-0071,M01,C005,4,1,11.34
RMA-003975,20241225,135817,SO-0008507,SKU-0071,M03,C015,5,1,12.22
RMA-003976,20241218,135876,SO-0008556,SKU-0071,M04,C019,1,1,11.82
RMA-003977,20241128,135962,SO-0007221,SKU-0071,M06,C029,4,1,12.25
RMA-003978,20241118,136020,SO-0006958,SKU-0071,M07,C036,2,1,12.37
RMA-003979,20250418,136053,SO-0013755,SKU-0071,M07,C038,3,1,9.68
RMA-003980,20240924,136158,SO-0003893,SKU-0072,M01,C002,4,1,12.16
RMA-003981,20241005,136170,SO-0004834,SKU-0072,M01,C006,4,1,9.64
RMA-003982,20241108,136191,SO-0006520,SKU-0072,M01,C001,1,1,12.17
RMA-003983,20250213,136249,SO-0010469,SKU-0072,M01,C005,1,1,11.99
RMA-003984,20250407,136283,SO-0013092,SKU-0072,M01,C001,1,1,12.37
RMA-003985,20250408,136289,SO-0013583,SKU-0072,M01,C001,4,1,11.86
RMA-003986,20250530,136317,SO-0015193,SKU-0072,M01,C001,2,1,12.8
RMA-003987,20250623,136332,SO-0016312,SKU-0072,M01,C005,4,1,11.48
RMA-003988,20250813,136357,SO-0018457,SKU-0072,M01,C001,1,1,12.61
RMA-003989,20250815,136373,SO-0019438,SKU-0072,M01,C003,3,1,12.06
RMA-003990,20250921,136383,SO-0020560,SKU-0072,M01,C005,2,1,11.89
RMA-003991,20251005,136389,SO-0021139,SKU-0072,M01,C001,4,2,25.7
RMA-003992,20260408,136493,SO-0028934,SKU-0072,M01,C005,5,1,11.95
RMA-003993,20240617,136542,SO-0000054,SKU-0072,M02,C009,4,1,12.25
RMA-003994,20240702,136544,SO-0000231,SKU-0072,M02,C007,3,1,12.51
RMA-003995,20240627,136548,SO-0000547,SKU-0072,M02,C011,4,1,10.01
RMA-003996,20250623,136744,SO-0015959,SKU-0072,M02,C007,1,2,23.84
RMA-003997,20251004,136818,SO-0021283,SKU-0072,M02,C011,1,1,9.68
RMA-003998,20251030,136829,SO-0022270,SKU-0072,M02,C010,1,1,11.7
RMA-003999,20260119,136883,SO-0025454,SKU-0072,M02,C007,5,1,12.5
RMA-004000,20260214,136909,SO-0027472,SKU-0072,M02,C011,1,2,19.28
RMA-004001,20250626,137089,SO-0017081,SKU-0072,M03,C014,5,1,12.91
RMA-004002,20251012,137116,SO-0021060,SKU-0072,M03,C012,2,1,11.47
RMA-004003,20250930,137119,SO-0021377,SKU-0072,M03,C016,4,1,9.84
RMA-004004,20240626,137191,SO-0000109,SKU-0072,M04,C019,4,2,23.44
RMA-004005,20240711,137209,SO-0001271,SKU-0072,M04,C017,2,1,12.11
RMA-004006,20250214,137328,SO-0010620,SKU-0072,M04,C021,4,1,11.98
RMA-004007,20250302,137337,SO-0011464,SKU-0072,M04,C019,4,1,11.83
RMA-004008,20250620,137391,SO-0016548,SKU-0072,M04,C017,4,1,12.32
RMA-004009,20250620,137392,SO-0016594,SKU-0072,M04,C019,5,2,23.38
RMA-004010,20251113,137464,SO-0023487,SKU-0072,M04,C017,4,1,12.54
RMA-004011,20260101,137499,SO-0025688,SKU-0072,M04,C017,3,1,12.33
RMA-004012,20260224,137514,SO-0026988,SKU-0072,M04,C018,1,1,12.67
RMA-004013,20260331,137534,SO-0029083,SKU-0072,M04,C020,4,1,11.51
RMA-004014,20260401,137536,SO-0029217,SKU-0072,M04,C022,2,1,9.65
RMA-004015,20260607,137558,SO-0031709,SKU-0072,M04,C021,1,1,11.84
RMA-004016,20240628,137575,SO-0000026,SKU-0072,M05,C026,4,1,12.83
RMA-004017,20240814,137590,SO-0002931,SKU-0072,M05,C025,4,1,12.28
RMA-004018,20250611,137698,SO-0016376,SKU-0072,M05,C024,1,1,12.39
RMA-004019,20251128,137760,SO-0023810,SKU-0072,M05,C025,5,1,12.15
RMA-004020,20260412,137801,SO-0029089,SKU-0072,M05,C026,4,1,12.6
RMA-004021,20241112,137879,SO-0006507,SKU-0072,M06,C032,1,1,12.11
RMA-004022,20241106,137880,SO-0006549,SKU-0072,M06,C030,1,1,12.09
RMA-004023,20250121,137917,SO-0009825,SKU-0072,M06,C032,3,2,23.34
RMA-004024,20250419,137959,SO-0013930,SKU-0072,M06,C033,2,2,19.76
RMA-004025,20250607,137981,SO-0016162,SKU-0072,M06,C033,2,2,19.54
RMA-004026,20250717,137993,SO-0017497,SKU-0072,M06,C028,4,1,12.13
RMA-004027,20250913,138014,SO-0019648,SKU-0072,M06,C033,4,1,9.86
RMA-004028,20250826,138018,SO-0019959,SKU-0072,M06,C031,5,1,11.85
RMA-004029,20240630,138168,SO-0001018,SKU-0072,M07,C034,5,1,12.63
RMA-004030,20241025,138217,SO-0005795,SKU-0072,M07,C034,4,1,12.34
RMA-004031,20250506,138314,SO-0014244,SKU-0072,M07,C034,1,2,25.16
RMA-004032,20250605,138330,SO-0015854,SKU-0072,M07,C037,4,1,11.89
RMA-004033,20250629,138343,SO-0017193,SKU-0072,M07,C037,3,1,11.31
RMA-004034,20250801,138359,SO-0018841,SKU-0072,M07,C034,2,1,11.86
RMA-004035,20251224,138428,SO-0025078,SKU-0072,M07,C034,4,1,12.28
RMA-004036,20260508,138489,SO-0030386,SKU-0072,M07,C034,4,2,24.78
RMA-004037,20260601,138495,SO-0031365,SKU-0072,M07,C036,4,1,12.67
RMA-004038,20240906,138539,SO-0003978,SKU-0072,M08,C044,3,1,9.71
RMA-004039,20241006,138545,SO-0005043,SKU-0072,M08,C039,1,1,12.24
RMA-004040,20250322,138600,SO-0012818,SKU-0072,M08,C039,3,1,12.48
RMA-004041,20251202,138680,SO-0023784,SKU-0072,M08,C044,4,1,9.67
RMA-004042,20250502,138747,SO-0014524,SKU-0073,M01,C002,4,1,149.58
RMA-004043,20260215,138791,SO-0026973,SKU-0073,M01,C003,3,1,148.51
RMA-004044,20250826,138867,SO-0019312,SKU-0073,M03,C012,3,1,146.09
RMA-004045,20251028,138910,SO-0022191,SKU-0073,M04,C021,4,1,146.25
RMA-004046,20251201,138986,SO-0024087,SKU-0073,M06,C033,5,1,123.08
RMA-004047,20250526,139008,SO-0015360,SKU-0073,M07,C035,3,1,154.71
RMA-004048,20260222,139042,SO-0027407,SKU-0073,M07,C035,1,1,151.6
RMA-004049,20250622,139056,SO-0016436,SKU-0073,M08,C039,1,1,152.88
RMA-004050,20251118,139067,SO-0023510,SKU-0073,M08,C040,3,1,153.57
RMA-004051,20240717,139093,SO-0000945,SKU-0074,M01,C005,4,1,91.12
RMA-004052,20240825,139117,SO-0003092,SKU-0074,M01,C006,2,2,150.18
RMA-004053,20250101,139184,SO-0008718,SKU-0074,M01,C002,1,1,94.94
RMA-004054,20250205,139202,SO-0010152,SKU-0074,M01,C001,4,1,94.32
RMA-004055,20250327,139233,SO-0012250,SKU-0074,M01,C005,4,1,87.75
RMA-004056,20250604,139273,SO-0015462,SKU-0074,M01,C002,1,1,97.06
RMA-004057,20250802,139307,SO-0018416,SKU-0074,M01,C005,5,2,180.72
RMA-004058,20260410,139440,SO-0029512,SKU-0074,M01,C005,4,1,91.01
RMA-004059,20240703,139488,SO-0000770,SKU-0074,M02,C010,3,1,90.38
RMA-004060,20240729,139493,SO-0001265,SKU-0074,M02,C011,3,2,150.22
RMA-004061,20240818,139513,SO-0002828,SKU-0074,M02,C011,1,1,76.34
RMA-004062,20240920,139532,SO-0004076,SKU-0074,M02,C008,4,1,94.1
RMA-004063,20240928,139546,SO-0005013,SKU-0074,M02,C008,4,1,96.48
RMA-004064,20250108,139588,SO-0008724,SKU-0074,M02,C008,5,2,192.34
RMA-004065,20250104,139598,SO-0009444,SKU-0074,M02,C010,2,1,89.17
RMA-004066,20250302,139621,SO-0011456,SKU-0074,M02,C011,4,1,74.16
RMA-004067,20250929,139714,SO-0020834,SKU-0074,M02,C011,1,2,151.76
RMA-004068,20251118,139733,SO-0022977,SKU-0074,M02,C045,1,1,74.55
RMA-004069,20260203,139780,SO-0026890,SKU-0074,M02,C009,5,1,95.54
RMA-004070,20260308,139792,SO-0027873,SKU-0074,M02,C011,2,2,150.38
RMA-004071,20260611,139845,SO-0032547,SKU-0074,M02,C010,1,1,88.08
RMA-004072,20240814,139861,SO-0002029,SKU-0074,M03,C016,4,1,73.4
RMA-004073,20241126,139891,SO-0007160,SKU-0074,M03,C013,4,1,96.59
RMA-004074,20250113,139907,SO-0008776,SKU-0074,M03,C015,3,2,192.1
RMA-004075,20251029,139990,SO-0021734,SKU-0074,M03,C013,4,1,91.91
RMA-004076,20260520,140067,SO-0031521,SKU-0074,M03,C013,3,1,92.34
RMA-004077,20240908,140106,SO-0003376,SKU-0074,M04,C022,2,1,73.87
RMA-004078,20250217,140200,SO-0010978,SKU-0074,M04,C021,2,1,90.0
RMA-004079,20250301,140201,SO-0011022,SKU-0074,M04,C021,4,1,90.55
RMA-004080,20250507,140229,SO-0014539,SKU-0074,M04,C017,2,1,97.89
RMA-004081,20250531,140237,SO-0015478,SKU-0074,M04,C018,3,1,93.05
RMA-004082,20250521,140238,SO-0015527,SKU-0074,M04,C022,1,1,72.72
RMA-004083,20251119,140306,SO-0023084,SKU-0074,M04,C018,5,1,94.16
RMA-004084,20260101,140335,SO-0025423,SKU-0074,M04,C021,5,2,175.84
RMA-004085,20251230,140337,SO-0025512,SKU-0074,M04,C020,3,1,91.5
RMA-004086,20260321,140367,SO-0028636,SKU-0074,M04,C019,4,1,93.8
RMA-004087,20241031,140450,SO-0006097,SKU-0074,M05,C024,3,1,95.88
